n,design,distr,effectX1,effectX2,effectX1X2,X1,X2,X1X2,parX1,parX2,parX1X2,rnkX1,rnkX2,rnkX1X2,artX1,artX2,artX1X2,intX1,intX2,intX1X2
128,4x3,likert5B,0,0,0,0.0011,0.0007,0.0047,0.0017,0,0.0028,0.0015,0,0.0019,0.0045,0.0083,0.0018,0.0015,0,0.0029
128,4x3,likert5B,0,0,0,0.0003,0.0015,0.0057,0.0007,0.0002,0.0045,0.0008,0.0004,0.0046,0.0009,0.0011,0.004,0.0007,0.0002,0.0047
128,4x3,likert5B,0,0,0,0.001,0.0013,0.0062,0.0006,0.0008,0.0022,0.0006,0.0007,0.0019,0.0135,0.0081,0.003,0.0007,0.0012,0.0024
128,4x3,likert5B,0,0,0,0.0013,0.0007,0.0098,0.0013,0.0014,0.0047,0.0013,0.0014,0.0073,0.0033,0.0007,0.0145,0.0014,0.0015,0.006
128,4x3,likert5B,0,0,0,0.0005,0.0034,0.0043,0.0001,0.0018,0.003,0.0001,0.0025,0.0027,0.0037,0.0091,0.0019,0.0001,0.0023,0.0018
128,4x3,likert5B,0,0,0,0.0023,0.0001,0.0025,0.0018,0.0002,0.0061,0.0019,0.0002,0.0061,0.0051,0.0027,0.0116,0.0028,0.0001,0.0064
128,4x3,likert5B,0,0,0,0.0004,0.0033,0.0054,0.0015,0.0034,0.0016,0.0028,0.0042,0.0011,0.006,0.011,0.0088,0.0023,0.0037,0.0013
128,4x3,likert5B,0,0,0,0.0012,0.0064,0.0018,0.0013,0.0078,0.003,0.0008,0.0064,0.0025,0.0065,0.0185,0.0054,0.0018,0.0083,0.003
128,4x3,likert5B,0,0,0,0.0006,0,0.0039,0.0005,0.0003,0.0034,0.0006,0.0002,0.0031,0.0002,0.0001,0.0133,0.0005,0.0002,0.0028
128,4x3,likert5B,0,0,0,0.004,0.001,0.0054,0.0049,0.0003,0.0029,0.0048,0.0004,0.0058,0.0049,0.0014,0.0061,0.0051,0.0006,0.0046
128,4x3,likert5B,0,0,0,0.0026,0.0003,0.0037,0.004,0.0008,0.0057,0.0042,0.0008,0.0057,0.0117,0.0067,0.0142,0.0033,0.0006,0.0059
128,4x3,likert5B,0,0,0,0.0005,0.0004,0.0061,0.0028,0,0.0075,0.0016,0.0002,0.0093,0.0053,0.0059,0.0083,0.0023,0.0001,0.0089
128,4x3,likert5B,0,0,0,0.0008,0.0003,0.0063,0.0005,0.0002,0.0061,0.0017,0.0008,0.007,0.0191,0.0204,0.0162,0.0017,0.0007,0.0072
128,4x3,likert5B,0,0,0,0.0052,0.0011,0.0023,0.0024,0.004,0.0032,0.0031,0.0025,0.0035,0.0135,0.0031,0.0048,0.0029,0.0029,0.0034
128,4x3,likert5B,0,0,0,0.0019,0.0006,0.0029,0.0036,0.0007,0.0013,0.0037,0.0006,0.001,0.0055,0.0041,0.0044,0.0033,0.0008,0.0017
128,4x3,likert5B,0,0,0,0.0002,0.0035,0.001,0.0002,0.0004,0.0059,0.0004,0.0011,0.0018,0.0037,0.0006,0.0041,0.0004,0.001,0.0028
128,4x3,likert5B,0,0,0,0.005,0.0001,0.0036,0.0032,0.0002,0.0039,0.0028,0.0001,0.0035,0.0131,0.0084,0.0113,0.0032,0.0001,0.0044
128,4x3,likert5B,0,0,0,0.0024,0.0029,0.0064,0.0004,0.0028,0.0056,0.0003,0.0033,0.0064,0.0059,0.0174,0.0132,0.0002,0.0027,0.0059
128,4x3,likert5B,0,0,0,0.0025,0.0031,0.0028,0.0037,0.0013,0.0023,0.0035,0.0011,0.0022,0.0043,0.0108,0.0061,0.0039,0.0014,0.0026
128,4x3,likert5B,0,0,0,0.0012,0.0016,0.004,0.0015,0.0009,0.0045,0.0019,0.0007,0.0038,0.0024,0.0046,0.0183,0.0019,0.0007,0.0038
128,4x3,likert5B,0,0,0,0.002,0.0024,0.0035,0.002,0.0033,0.0036,0.0027,0.0034,0.0024,0.0011,0.003,0.0024,0.0024,0.0033,0.0027
128,4x3,likert5B,0,0,0,0.0002,0.0003,0.0055,0.0014,0.0007,0.0064,0.0013,0.0005,0.0058,0.004,0.0268,0.0092,0.0013,0.0005,0.006
128,4x3,likert5B,0,0,0,0.0048,0.0014,0.0052,0.0032,0.0026,0.0047,0.0035,0.0024,0.0045,0.009,0.0062,0.0048,0.0037,0.0023,0.0046
128,4x3,likert5B,0,0,0,0.0013,0.0001,0.0035,0.001,0.0002,0.0036,0.002,0.0005,0.0041,0.0048,0.0017,0.0071,0.0012,0.0004,0.0042
128,4x3,likert5B,0,0,0,0.0014,0.0037,0.001,0.0005,0.0013,0.0038,0.0014,0.0015,0.0022,0.0181,0.0063,0.0055,0.001,0.0018,0.0021
128,4x3,likert5B,0,0,0,0.0052,0.0021,0.0061,0.0019,0.001,0.0036,0.0018,0.0012,0.0034,0.0108,0.001,0.0115,0.0017,0.0009,0.0053
128,4x3,likert5B,0,0,0,0.0011,0.0008,0.0066,0.0001,0.0002,0.0067,0.0002,0.0005,0.0071,0.0016,0.0116,0.0068,0.0001,0.0003,0.0077
128,4x3,likert5B,0,0,0,0.0006,0.0012,0.0094,0.0032,0,0.0076,0.0031,0.0001,0.0061,0.0023,0.0049,0.0073,0.0037,0.0001,0.0062
128,4x3,likert5B,0,0,0,0.003,0.0001,0.0031,0.0047,0.0014,0.0031,0.0036,0.002,0.0037,0.0149,0.0031,0.0106,0.0036,0.0025,0.0034
128,4x3,likert5B,0,0,0,0.0008,0.005,0.0019,0.0007,0.0039,0.003,0.0013,0.0047,0.0033,0.0035,0.0018,0.0045,0.0009,0.0046,0.003
128,4x3,likert5B,0,0,0,0.009,0.002,0.0011,0.0126,0.0005,0.0037,0.0055,0.0001,0.0018,0.0406,0.0056,0.0056,0.0075,0.0002,0.002
128,4x3,likert5B,0,0,0,0.0014,0.0001,0.0075,0.0011,0.0008,0.0026,0.0007,0.0006,0.0024,0.0012,0.0105,0.0058,0.0012,0.0008,0.003
128,4x3,likert5B,0,0,0,0.0013,0.0008,0.0046,0.0019,0.0031,0.008,0.0016,0.0037,0.0074,0.01,0.0109,0.0094,0.0016,0.0037,0.0076
128,4x3,likert5B,0,0,0,0.0022,0.0003,0.0025,0.002,0.0006,0.0033,0.0022,0.0006,0.0035,0.0132,0.0007,0.009,0.0017,0.0009,0.0036
128,4x3,likert5B,0,0,0,0.0051,0.0033,0.0084,0.0046,0.0057,0.0066,0.0044,0.0037,0.0053,0.0546,0.0386,0.0143,0.0042,0.005,0.0062
128,4x3,likert5B,0,0,0,0.0005,0.0014,0.0015,0.0007,0.001,0.0029,0.0007,0.0009,0.0029,0.0034,0.0018,0.01,0.0005,0.0007,0.0027
128,4x3,likert5B,0,0,0,0.0001,0.0003,0.0013,0.0007,0.002,0.0024,0.0009,0.0003,0.0036,0.0102,0.0649,0.011,0.0008,0.0008,0.003
128,4x3,likert5B,0,0,0,0.0021,0.0013,0.003,0.0006,0.0013,0.0019,0.0006,0.0012,0.0032,0.0064,0.0002,0.0202,0.0008,0.001,0.0026
128,4x3,likert5B,0,0,0,0.0019,0.0004,0.0029,0.0005,0.0019,0.0037,0.0001,0.0013,0.0031,0.0093,0.0058,0.0094,0.0002,0.0013,0.0035
128,4x3,likert5B,0,0,0,0.0003,0.0009,0.0051,0.001,0.0004,0.0062,0.001,0.0003,0.0058,0.0011,0.0013,0.0103,0.0009,0.0002,0.0056
128,4x3,likert5B,0,0,0,0.0005,0.0021,0.0061,0.001,0.001,0.0018,0.0004,0.001,0.002,0.0013,0.0057,0.0095,0.0008,0.0009,0.002
128,4x3,likert5B,0,0,0,0.0025,0.0012,0.0029,0.0035,0.0013,0.0024,0.0033,0.0014,0.0026,0.0046,0.0033,0.006,0.0037,0.0014,0.0024
128,4x3,likert5B,0,0,0,0.0023,0.0017,0.0089,0.0009,0.0004,0.0059,0.0016,0.0002,0.005,0.0171,0.0032,0.0092,0.0014,0.0003,0.0063
128,4x3,likert5B,0,0,0,0.0037,0.0003,0.0018,0.0018,0.0004,0.0028,0.0018,0.0003,0.0024,0.0009,0.0005,0.0035,0.0017,0.0004,0.0036
128,4x3,likert5B,0,0,0,0.0006,0.0052,0.0024,0.0003,0.0099,0.0023,0.0005,0.0082,0.0023,0.0141,0.0226,0.0026,0.0004,0.0091,0.0028
128,4x3,likert5B,0,0,0,0.0046,0.0005,0.003,0.0016,0.0011,0.0069,0.0012,0.0017,0.0075,0.005,0.0041,0.0085,0.0013,0.0015,0.0074
128,4x3,likert5B,0,0,0,0.0006,0.0022,0.0016,0.002,0.0006,0.0024,0.0012,0.0003,0.0031,0.0079,0.0087,0.0169,0.0013,0.0002,0.0032
128,4x3,likert5B,0,0,0,0.003,0.0022,0.0026,0.0022,0.0038,0.002,0.0015,0.0037,0.0022,0.0037,0.0009,0.0058,0.0019,0.0033,0.0025
128,4x3,likert5B,0,0,0,0.0029,0.0003,0.0029,0.0037,0.0001,0.0018,0.0039,0.0004,0.0025,0.0059,0.0004,0.0061,0.0036,0.0005,0.0029
128,4x3,likert5B,0,0,0,0.0031,0.0015,0.0011,0.0046,0.0013,0.002,0.0041,0.0023,0.001,0.0017,0.0142,0.0168,0.0045,0.0015,0.0014
128,4x3,likert5B,0,0,0,0.0017,0.0003,0.0012,0.0012,0.0001,0.0014,0.001,0,0.001,0.0029,0.0068,0.0011,0.0014,0,0.0009
128,4x3,likert5B,0,0,0,0.0046,0.0003,0.0032,0.0035,0.0006,0.0056,0.0035,0.0002,0.0057,0.0055,0.0013,0.0116,0.0038,0.0004,0.0058
128,4x3,likert5B,0,0,0,0.0003,0.0003,0.0038,0.0003,0.0001,0.0031,0.0003,0,0.0026,0.0128,0.0006,0.0097,0.0001,0.0001,0.0027
128,4x3,likert5B,0,0,0,0.0043,0.0057,0.0055,0.0014,0.0026,0.0107,0.002,0.0022,0.0089,0.0754,0.041,0.0549,0.0019,0.0024,0.0097
128,4x3,likert5B,0,0,0,0.0002,0.0008,0.0024,0.0001,0.0011,0.002,0.0002,0.0016,0.0018,0.01,0.0013,0.0061,0.0002,0.0014,0.0017
128,4x3,likert5B,0,0,0,0.0018,0.0029,0.0022,0.0008,0.0057,0.0042,0.0013,0.0047,0.004,0.012,0.011,0.0168,0.001,0.0053,0.0043
128,4x3,likert5B,0,0,0,0.0005,0.0004,0.0054,0.0017,0,0.0066,0.0034,0.0001,0.0087,0.0194,0.0384,0.0099,0.0025,0,0.0078
128,4x3,likert5B,0,0,0,0.0005,0.0018,0.0012,0.0006,0.0007,0.0009,0.0002,0.0015,0.0007,0.0006,0.017,0.0054,0.0004,0.0018,0.0005
128,4x3,likert5B,0,0,0,0.002,0.0006,0.0051,0.0031,0.0013,0.0052,0.0034,0.0018,0.0053,0.0102,0.0017,0.004,0.0031,0.0013,0.0053
128,4x3,likert5B,0,0,0,0.0041,0.0034,0.0016,0.0035,0.0017,0.001,0.0044,0.0012,0.0017,0.0102,0.0027,0.002,0.0042,0.0015,0.0013
128,4x3,likert5B,0,0,0,0.0028,0.0098,0.0056,0.0027,0.0019,0.0063,0.0036,0.0026,0.0044,0.0077,0.0128,0.0374,0.0035,0.0021,0.0053
128,4x3,likert5B,0,0,0,0.0021,0.0019,0.004,0.0019,0.0013,0.0055,0.0023,0.0016,0.0033,0.0179,0.0039,0.0043,0.0019,0.0013,0.0044
128,4x3,likert5B,0,0,0,0.0018,0.0001,0.0023,0.0029,0.0008,0.0028,0.0029,0.0009,0.0021,0.0106,0.0173,0.0151,0.0029,0.0009,0.0025
128,4x3,likert5B,0,0,0,0.0054,0.0026,0.003,0.0039,0.001,0.0076,0.0048,0.0017,0.0048,0.007,0.008,0.0076,0.0048,0.0018,0.0051
128,4x3,likert5B,0,0,0,0.0013,0.0009,0.0066,0.0022,0.0017,0.0051,0.0025,0.0016,0.0047,0.005,0.0033,0.0036,0.0028,0.0015,0.0049
128,4x3,likert5B,0,0,0,0.0057,0.0019,0.006,0.0047,0.0004,0.0052,0.0047,0.0011,0.005,0.0077,0.0077,0.006,0.0047,0.0012,0.0048
128,4x3,likert5B,0,0,0,0.0006,0.005,0.0074,0.0006,0.0048,0.0105,0.0008,0.0035,0.0096,0.0036,0.0012,0.0118,0.0005,0.0046,0.0106
128,4x3,likert5B,0,0,0,0.0008,0.0009,0.0055,0.0012,0.0004,0.0056,0.0012,0.0007,0.0051,0.0024,0.0048,0.0079,0.0013,0.0005,0.0055
128,4x3,likert5B,0,0,0,0.0016,0,0.0038,0.0016,0,0.0026,0.0012,0.0001,0.0021,0.002,0.0012,0.0016,0.0013,0.0001,0.0023
128,4x3,likert5B,0,0,0,0.0026,0.0007,0.0057,0.0019,0.0004,0.0045,0.0019,0.0006,0.0048,0.0042,0.0002,0.0064,0.0018,0.0003,0.0039
128,4x3,likert5B,0,0,0,0.0036,0.0001,0.0062,0.0031,0.0004,0.0047,0.0025,0.0014,0.0048,0.0708,0.1182,0.0282,0.0027,0.0009,0.0049
128,4x3,likert5B,0,0,0,0.0024,0.0009,0.0032,0.0017,0.0008,0.003,0.0012,0.0008,0.003,0.0008,0.0013,0.0031,0.001,0.0009,0.0026
128,4x3,likert5B,0,0,0,0.0007,0.0001,0.0044,0.0007,0,0.0052,0.0007,0,0.0053,0.0031,0.0044,0.0123,0.0007,0,0.0051
128,4x3,likert5B,0,0,0,0.0031,0.0028,0.0036,0.0028,0.0023,0.0022,0.003,0.0023,0.0025,0.0025,0.0051,0.0093,0.0025,0.0023,0.0018
128,4x3,likert5B,0,0,0,0.0004,0.0046,0.0026,0.0008,0.001,0.0016,0.0017,0.0022,0.0024,0.0103,0.0027,0.0194,0.0012,0.0017,0.002
128,4x3,likert5B,0,0,0,0.0019,0.0019,0.0006,0.0018,0.0005,0.0004,0.0016,0.0003,0.0004,0.0032,0.0002,0.0058,0.0019,0.0004,0.0003
128,4x3,likert5B,0,0,0,0.0018,0.0004,0.0023,0.0001,0.0013,0.0037,0.0002,0.0018,0.0026,0.0029,0.0012,0.0034,0.0003,0.0016,0.0023
128,4x3,likert5B,0,0,0,0.004,0.0053,0.0074,0.0042,0.0013,0.0037,0.0079,0.001,0.0032,0.0097,0.0095,0.0042,0.0063,0.0012,0.0035
128,4x3,likert5B,0,0,0,0.0007,0.0038,0.0046,0.0009,0.0005,0.0046,0.001,0.0011,0.0044,0.0545,0.0139,0.0629,0.0008,0.0009,0.0055
128,4x3,likert5B,0,0,0,0.0013,0.0008,0.002,0.0002,0.0014,0.003,0.0003,0.0012,0.0033,0.011,0.0086,0.0233,0.0002,0.0013,0.0033
128,4x3,likert5B,0,0,0,0.001,0.0025,0.0059,0.0002,0.0002,0.008,0,0.0005,0.0055,0.0492,0.0187,0.0475,0,0.0004,0.0062
128,4x3,likert5B,0,0,0,0.0008,0.0015,0.0124,0.0005,0.0004,0.0023,0.0004,0.0004,0.0023,0.144,0.1572,0.0646,0.0004,0.0004,0.0022
128,4x3,likert5B,0,0,0,0.0007,0.0011,0.0038,0.0007,0.0029,0.0027,0.0011,0.0019,0.0032,0.0062,0.0059,0.0055,0.0007,0.0027,0.0029
128,4x3,likert5B,0,0,0,0.0011,0.0025,0.004,0.0011,0.0029,0.0036,0.0013,0.0015,0.0025,0.0105,0.0148,0.0137,0.0012,0.0019,0.0027
128,4x3,likert5B,0,0,0,0.0027,0.0031,0.0027,0.0032,0.0053,0.0033,0.0033,0.0042,0.0033,0.0048,0.0132,0.0068,0.0032,0.0052,0.0033
128,4x3,likert5B,0,0,0,0.0034,0,0.0076,0.0035,0.0001,0.0082,0.0037,0.0001,0.0081,0.0049,0.0004,0.0072,0.0036,0.0001,0.0071
128,4x3,likert5B,0,0,0,0.0012,0.0026,0.0089,0.0002,0.0057,0.004,0.0004,0.0041,0.0036,0.0041,0.006,0.0037,0.0004,0.0046,0.0042
128,4x3,likert5B,0,0,0,0.0053,0,0.0019,0.006,0.0002,0.0029,0.0027,0.0006,0.0027,0.0273,0.0539,0.0122,0.0031,0.0005,0.0021
128,4x3,likert5B,0,0,0,0.0026,0.0048,0.0035,0.0047,0.004,0.0028,0.0042,0.0037,0.0023,0.0052,0.0028,0.0063,0.0041,0.0045,0.003
128,4x3,likert5B,0,0,0,0.0012,0.001,0.0024,0.0008,0.0015,0.0033,0.0005,0.002,0.0025,0.0001,0.0083,0.0059,0.0008,0.0015,0.0035
128,4x3,likert5B,0,0,0,0.0062,0.0017,0.0035,0.0043,0.0008,0.0027,0.0051,0.001,0.0022,0.0207,0.0033,0.0077,0.0055,0.0008,0.002
128,4x3,likert5B,0,0,0,0.0023,0.0048,0.0034,0.0018,0.0037,0.0031,0.0019,0.0037,0.0033,0.003,0.0016,0.0094,0.0015,0.0035,0.0027
128,4x3,likert5B,0,0,0,0.0021,0.0019,0.0028,0.0003,0.0011,0.0031,0.0006,0.0012,0.0032,0.0038,0.0001,0.0093,0.0004,0.0013,0.003
128,4x3,likert5B,0,0,0,0.0006,0.0025,0.0011,0.001,0.0008,0.0016,0.001,0.0005,0.0016,0.0129,0.0089,0.0053,0.0011,0.0011,0.0017
128,4x3,likert5B,0,0,0,0.0013,0.0008,0.006,0.0011,0.0004,0.0053,0.0033,0.0001,0.0045,0.0082,0.0002,0.0113,0.0023,0.0003,0.005
128,4x3,likert5B,0,0,0,0.0004,0.0029,0.0089,0.0001,0.0025,0.0032,0.0002,0.0026,0.0036,0.0097,0.0018,0.0033,0.0003,0.0023,0.0031
128,4x3,likert5B,0,0,0,0.0013,0.0006,0.0079,0.0032,0.0004,0.0049,0.0025,0.0005,0.004,0.0051,0.0012,0.0062,0.0031,0.0003,0.0045
128,4x3,likert5B,0,0,0,0.0009,0.0034,0.0043,0.0012,0.0016,0.0044,0.0014,0.0025,0.0029,0.0181,0.0003,0.0325,0.0014,0.0022,0.0029
128,4x3,likert5B,0,0,0,0.0017,0.0008,0.0045,0.002,0.0001,0.0058,0.0026,0,0.0055,0.0011,0.0008,0.0054,0.0027,0.0001,0.0054
128,4x3,likert5B,0,0,0,0.0043,0.0025,0.0033,0.0033,0.0003,0.002,0.0058,0.0001,0.0015,0.0174,0.0096,0.0021,0.0053,0.0001,0.0018
128,4x3,likert5B,0,0,0,0.0007,0.0036,0.0069,0.001,0.0007,0.0051,0.0006,0.0007,0.0044,0.0187,0.0139,0.012,0.0008,0.0004,0.0044
128,4x3,likert5B,0,0,0,0.0009,0.0005,0.0077,0.0005,0.0005,0.0043,0.0006,0.0006,0.0032,0.003,0.0044,0.0165,0.0005,0.0007,0.0039
128,4x3,likert5B,0,0,0,0.0014,0.0001,0.0053,0.0009,0.0018,0.0041,0.0009,0.0027,0.0051,0.0001,0.0022,0.0181,0.0008,0.0021,0.0049
128,4x3,likert5B,0,0,0,0.0003,0.0039,0.0056,0.0009,0.0039,0.0072,0.0005,0.0036,0.0061,0.0051,0.0003,0.0159,0.0008,0.0035,0.0073
128,4x3,likert5B,0,0,0,0.0028,0.0038,0.0036,0.0011,0.0012,0.0049,0.0016,0.0011,0.0049,0.0009,0.0068,0.017,0.0013,0.0012,0.0049
128,4x3,likert5B,0,0,0,0.002,0.0003,0.0023,0.0008,0.0012,0.0027,0.0008,0.0013,0.0024,0.0128,0.0004,0.0049,0.0004,0.0009,0.0031
128,4x3,likert5B,0,0,0,0.0032,0.0012,0.0038,0.004,0.0007,0.0054,0.0047,0.0011,0.0065,0.0145,0.0054,0.0082,0.0046,0.0011,0.0066
128,4x3,likert5B,0,0,0,0.0018,0.0023,0.0052,0.0025,0.0031,0.0036,0.0022,0.0025,0.0032,0.0081,0.0005,0.0079,0.0028,0.0033,0.0038
128,4x3,likert5B,0,0,0,0.0012,0.0018,0.0067,0.0013,0.0023,0.0046,0.0009,0.0017,0.0043,0.0424,0.0323,0.0119,0.0011,0.0023,0.0043
128,4x3,likert5B,0,0,0,0.0027,0,0.0042,0.004,0.0003,0.0075,0.0041,0.0001,0.0065,0.0083,0.0002,0.0101,0.0045,0,0.0084
128,4x3,likert5B,0,0,0,0.0001,0.0041,0.004,0.0004,0.0036,0.0051,0.0008,0.0049,0.0073,0.0091,0.0122,0.0114,0.0006,0.0051,0.0068
128,4x3,likert5B,0,0,0,0.0018,0.001,0.0041,0.0007,0.0001,0.0039,0.0011,0.0001,0.0043,0.0026,0.0033,0.0051,0.0017,0.0002,0.0034
128,4x3,likert5B,0,0,0,0.0019,0,0.0054,0.0008,0.0004,0.0044,0.0009,0.0003,0.0037,0.0047,0.0021,0.0106,0.0007,0.0002,0.004
128,4x3,likert5B,0,0,0,0.0004,0.0003,0.0056,0.0014,0.0015,0.0081,0.0005,0.0002,0.0069,0.0324,0.0304,0.0279,0.0009,0.0004,0.0077
128,4x3,likert5B,0,0,0,0.0002,0.0036,0.0031,0.0002,0.0043,0.0027,0.0001,0.0047,0.0022,0.0019,0.016,0.0012,0,0.0041,0.0027
128,4x3,likert5B,0,0,0,0.0006,0.0003,0.0028,0.0013,0.0017,0.0056,0.0011,0.0011,0.0048,0.0051,0,0.0052,0.0013,0.0014,0.0054
128,4x3,likert5B,0,0,0,0.0022,0.0007,0.0061,0.0027,0.0008,0.0117,0.0028,0.0015,0.0079,0.0168,0.0079,0.0167,0.0034,0.0008,0.0109
128,4x3,likert5B,0,0,0,0.0009,0.0027,0.0014,0.0004,0.0005,0.005,0.0004,0.0005,0.0046,0.0061,0.0009,0.0071,0.0006,0.0005,0.0056
128,4x3,likert5B,0,0,0,0.0027,0.0025,0.0015,0.0013,0.0034,0.0037,0.0008,0.0029,0.0036,0.0048,0.0017,0.0028,0.0012,0.0029,0.004
128,4x3,likert5B,0,0,0,0.0016,0.0001,0.0068,0.0003,0.0002,0.005,0.0006,0.0007,0.0047,0.0025,0.0028,0.0097,0.0004,0.0004,0.0048
128,4x3,likert5B,0,0,0,0.003,0.0011,0.0031,0.0026,0.0023,0.0029,0.0018,0.0022,0.0037,0.0051,0.0069,0.0031,0.0022,0.0022,0.003
128,4x3,likert5B,0,0,0,0.0055,0.0012,0.0008,0.0039,0.0033,0.001,0.0037,0.0012,0.0018,0.0094,0.0118,0.011,0.0043,0.0016,0.0007
128,4x3,likert5B,0,0,0,0.0008,0.0015,0.0022,0.001,0.0007,0.0042,0.0014,0.0005,0.0047,0.0107,0.0003,0.008,0.0015,0.0005,0.0047
128,4x3,likert5B,0,0,0,0.001,0.0008,0.003,0.0003,0.0005,0.004,0.0003,0.0004,0.0035,0.0045,0,0.007,0.0002,0.0005,0.004
128,4x3,likert5B,0,0,0,0.0012,0.0012,0.011,0.0006,0.0022,0.0027,0.0013,0.002,0.0022,0.052,0.0107,0.0168,0.0006,0.0018,0.003
128,4x3,likert5B,0,0,0,0.0007,0.0012,0.0079,0.0019,0.0029,0.0047,0.0012,0.0014,0.0037,0.025,0.0011,0.0128,0.0011,0.0024,0.0044
128,4x3,likert5B,0,0,0,0.0013,0.0011,0.0053,0.0022,0.0011,0.0048,0.0022,0.0011,0.0048,0.0029,0.0017,0.0055,0.0022,0.0012,0.0048
128,4x3,likert5B,0,0,0,0.0052,0,0.003,0.0049,0.0011,0.0016,0.0038,0.0025,0.0018,0.0012,0.0077,0.0108,0.0043,0.0021,0.0018
128,4x3,likert5B,0,0,0,0.0006,0.0004,0.0067,0.0034,0.0015,0.0045,0.0035,0.0019,0.0054,0.0518,0.0215,0.0112,0.0037,0.0019,0.0053
128,4x3,likert5B,0,0,0,0.0009,0.0001,0.0033,0.001,0.0007,0.0043,0.0011,0.0006,0.0037,0.0161,0.0007,0.0171,0.001,0.0004,0.0043
128,4x3,likert5B,0,0,0,0.0012,0.0025,0.0055,0.0017,0.0022,0.0032,0.0006,0.0027,0.0041,0.0037,0.0023,0.0167,0.001,0.0025,0.0039
128,4x3,likert5B,0,0,0,0.0038,0.0004,0.0039,0.0053,0,0.0032,0.0066,0.0003,0.0053,0.0396,0.0018,0.0046,0.0065,0.0003,0.0051
128,4x3,likert5B,0,0,0,0.0008,0.0014,0.0053,0.0009,0.0002,0.005,0.0013,0.0002,0.0028,0.0247,0.0187,0.0212,0.0011,0.0002,0.0046
128,4x3,likert5B,0,0,0,0.0013,0.0013,0.0017,0.0023,0.0008,0.0052,0.0018,0.0009,0.0057,0.0021,0.0021,0.0071,0.0021,0.0007,0.0052
128,4x3,likert5B,0,0,0,0.0027,0.0007,0.0052,0.0038,0.0014,0.0082,0.0043,0.0027,0.0056,0.0054,0.0266,0.0209,0.0041,0.0019,0.0069
128,4x3,likert5B,0,0,0,0.0035,0.0032,0.0064,0.0025,0.0028,0.0056,0.0037,0.0031,0.0051,0.0043,0.0085,0.006,0.0029,0.0029,0.0056
128,4x3,likert5B,0,0,0,0.0007,0.0019,0.0079,0.0002,0.0017,0.0058,0.0002,0.0017,0.0057,0.0017,0.0003,0.0057,0.0001,0.0022,0.0062
128,4x3,likert5B,0,0,0,0.0011,0.0037,0.0032,0.0012,0.0024,0.0041,0.0013,0.0023,0.0046,0.0016,0.0079,0.0044,0.001,0.0022,0.0039
128,4x3,likert5B,0,0,0,0.0051,0.0001,0.001,0.007,0.0001,0.0008,0.0063,0.0004,0.0012,0.0202,0.0011,0.0014,0.0076,0.0001,0.0011
128,4x3,likert5B,0,0,0,0.0008,0.0003,0.0001,0.0003,0.0006,0.0012,0.0004,0.0007,0.0028,0.0029,0.0059,0.0054,0.0003,0.001,0.0023
128,4x3,likert5B,0,0,0,0.0016,0.006,0.008,0.0024,0.0058,0.0084,0.0015,0.0062,0.007,0.0047,0.0024,0.0186,0.0021,0.0057,0.0079
128,4x3,likert5B,0,0,0,0.0061,0.0014,0.0025,0.0067,0.0003,0.0035,0.0064,0.0001,0.0035,0.0055,0.0005,0.0115,0.0064,0,0.0051
128,4x3,likert5B,0,0,0,0.0015,0.0001,0.0025,0.002,0.0001,0.0007,0.0034,0.0005,0.0017,0.0119,0.0048,0.0033,0.0025,0.0002,0.0012
128,4x3,likert5B,0,0,0,0.0033,0.0001,0.0121,0.0028,0.0004,0.009,0.0007,0.0001,0.0094,0.0002,0.0022,0.032,0.0013,0,0.0093
128,4x3,likert5B,0,0,0,0.0051,0.0001,0.0019,0.0085,0.0005,0.0023,0.0057,0.0006,0.003,0.0062,0.0116,0.0037,0.0075,0.0006,0.0024
128,4x3,likert5B,0,0,0,0,0.0033,0.0061,0.0011,0.0021,0.0081,0.0012,0.0018,0.0085,0.0066,0.001,0.0159,0.0008,0.0027,0.0093
128,4x3,likert5B,0,0,0,0.0018,0.0003,0.0015,0.0017,0.0006,0.0037,0.0017,0.0006,0.0042,0.008,0.0006,0.0052,0.0014,0.0004,0.0044
128,4x3,likert5B,0,0,0,0.0019,0.0014,0.0069,0.0013,0.002,0.0041,0.0011,0.0031,0.0068,0.0835,0.0209,0.0358,0.0011,0.0027,0.0056
128,4x3,likert5B,0,0,0,0.0024,0.0014,0.0105,0.0035,0.0017,0.0103,0.0013,0.0021,0.0077,0.0272,0.0095,0.0191,0.0018,0.0019,0.0084
128,4x3,likert5B,0,0,0,0.0008,0.0004,0.0034,0.0005,0,0.0038,0.001,0.0003,0.0032,0.0073,0.003,0.0023,0.0008,0.0002,0.0034
128,4x3,likert5B,0,0,0,0.0012,0.001,0.0014,0.0006,0.0022,0.0013,0.0009,0.0022,0.0012,0.0036,0.0103,0.004,0.001,0.0017,0.0013
128,4x3,likert5B,0,0,0,0.0019,0.0043,0.0064,0.0016,0.0016,0.0052,0.0022,0.0017,0.0079,0.0112,0.0015,0.0118,0.0025,0.0012,0.0068
128,4x3,likert5B,0,0,0,0.0013,0.0014,0.0018,0.0009,0.0007,0.0017,0.0004,0.0017,0.003,0.0032,0.003,0.0122,0.0006,0.0013,0.0024
128,4x3,likert5B,0,0,0,0.0003,0.0012,0.003,0.0002,0.0011,0.003,0.0004,0.001,0.0016,0.0226,0.0069,0.0047,0.0002,0.001,0.0025
