n,design,distr,effectX1,effectX2,effectX1X2,pX1,pX2,pX1X2,parX1,parX2,parX1X2,rnkX1,rnkX2,rnkX1X2,artX1,artX2,artX1X2,intX1,intX2,intX1X2
12,4x3,lnorm,0,4,0,0.415519380826697,2.09011078824207e-35,0.642849480296101,0.109109159705239,7.8811919833909e-14,0.28510738525819,0.640512960364717,6.60150896311385e-38,0.592381663908627,0.00251400746818983,8.53306419233134e-30,0.0847101279351601,0.503562586134641,3.65768612738363e-35,0.673555900488636
12,4x3,lnorm,0,4,0,0.0186080704365992,2.16430776891435e-45,0.891237605584113,0.160214024747235,3.6417625196265e-31,0.456775035016286,0.0164788271210473,7.09356830508344e-43,0.908048443775468,0.00114915819682146,1.03129959095537e-42,0.212165263528865,0.0142273251054367,4.04265913716536e-38,0.877242598622376
12,4x3,lnorm,0,4,0,0.530178157761995,5.99955839115223e-42,0.477700542633365,0.116318637856943,1.55211883420494e-18,0.138991233716288,0.597457132131012,8.22374307997115e-38,0.645592391703551,0.0311589828928913,7.30583517049369e-33,0.0278509969329623,0.396918137425464,1.47807312358238e-33,0.349123847690432
12,4x3,lnorm,0,4,0,0.20893555537326,6.41580916421325e-44,0.656510557997812,0.213867506338324,2.28182768431116e-23,0.582408992097811,0.194768608979132,1.33500908466322e-43,0.826309602829283,0.00151064047128693,2.50461872864803e-40,0.202560194163397,0.208630567231259,3.91436547633113e-41,0.645749500946449
12,4x3,lnorm,0,4,0,0.529979650323596,1.36818580310394e-35,0.860143549283886,0.772947747832824,1.8259040907088e-15,0.954186927796068,0.535466859105435,8.55428719354286e-36,0.919515394866058,0.304425134364734,2.3872744701683e-33,0.910105012451343,0.474115323258899,3.88988142784921e-35,0.775711243001841
12,4x3,lnorm,0,4,0,0.891266921014504,5.55711920743309e-49,0.0184807244076355,0.724296994853708,8.40586929764798e-21,0.00355042692154513,0.951192931197159,1.65194967458255e-46,0.0382198641495754,0.169179984366744,1.41819851323347e-37,0.000796771043317499,0.814927924078791,2.56851099736927e-42,0.0138171351407894
12,4x3,lnorm,0,4,0,0.35959023529427,6.40983063652833e-40,0.677966374526254,0.525411832807006,1.19064974527049e-14,0.834515302323168,0.537115780062083,8.25182704268424e-40,0.677181960115798,0.138324872124507,3.87509572224016e-35,0.307080873976934,0.518207910541184,3.16827735045945e-34,0.779467643679249
12,4x3,lnorm,0,4,0,0.0914985442785974,1.98997400895499e-47,0.552988511336868,0.727149811079811,5.42549061117302e-17,0.956666937004302,0.378430201868107,1.59703181041514e-39,0.620070768679816,0.00505039485803611,1.67687065859302e-38,0.0617114269990223,0.180438718792437,5.97717839373698e-36,0.484171739986644
12,4x3,lnorm,0,4,0,0.359495932253308,9.98359028691724e-37,0.639169955688133,0.371237936523017,1.4636703901453e-20,0.0834237325771005,0.345017041996819,1.58672128701237e-37,0.633229333995093,0.0429819450736929,4.97802041596816e-33,0.141999205098125,0.333879873209227,1.77820276405008e-32,0.395760793090634
12,4x3,lnorm,0,4,0,0.225186564366138,3.32164098788996e-44,0.477272754928024,0.335964969331001,3.24777674844318e-16,0.702949076861693,0.25681237279316,2.56593019617162e-41,0.689003351163849,0.162272041937667,1.05589533612384e-36,0.266509208816379,0.261182812249789,2.17512875021367e-36,0.305432038175453
12,4x3,lnorm,0,4,0,0.416323625898821,1.34260779178443e-36,0.648406392391318,0.49845322900709,5.53650706329207e-17,0.742626058530894,0.601233975730206,1.68527933313713e-37,0.816938638147896,0.0802385511348811,2.73784520934867e-36,0.256820727066915,0.507384761947481,1.10116571870884e-34,0.699004500785495
12,4x3,lnorm,0,4,0,0.364417045970582,3.30556495570764e-40,0.633228551168258,0.755358868427101,9.836243513182e-23,0.743741806241267,0.564036117321598,4.74753488580907e-31,0.735184793970624,0.674129051397297,1.67775927226787e-30,0.70279240817416,0.488475963191191,1.67895020943954e-27,0.626837105418381
12,4x3,lnorm,0,4,0,0.377420585961213,1.19756655346684e-40,0.987052260270308,0.400509444741803,1.431046346965e-16,0.958512689932238,0.591207715795535,4.28431010680527e-37,0.993985926958003,0.651433216523849,6.87795915064975e-35,0.99761050234365,0.247625138434036,1.40789240762726e-34,0.975373128113671
12,4x3,lnorm,0,4,0,0.658009501645479,1.87036116326611e-49,0.137536103676228,0.903592210505125,1.49940694984265e-28,0.972722552942961,0.628948697019365,1.3489638082739e-43,0.11297262335135,0.331637503229462,4.86484587144014e-43,0.43635582343238,0.72275408134439,2.14003359724856e-39,0.0856641469073636
12,4x3,lnorm,0,4,0,0.473344012059105,3.26677382867808e-39,0.168500916349797,0.423827904813724,2.23803325182511e-32,0.644473668923079,0.41385880452633,3.81402723399346e-36,0.0668654320871037,0.03167973225077,1.78319551687258e-34,0.0714904174957251,0.522813002552651,1.38795543959841e-31,0.0670920280471104
12,4x3,lnorm,0,4,0,0.231447204788232,2.51978797285225e-45,0.0835608043373142,0.320206254345449,8.23950494235579e-19,0.0583871964218595,0.30834952235633,5.18338910692167e-45,0.165741780377752,0.0573950958704236,1.04293323677416e-37,0.0326123458058194,0.236647412681261,1.61075947612053e-42,0.0415247386789633
12,4x3,lnorm,0,4,0,0.699813350974859,1.23441585256098e-36,0.935357111470212,0.968702973457654,4.74834671544911e-18,0.991214712363621,0.597280949685782,4.26435331863968e-34,0.903607142871724,0.662632081532899,2.38728585943365e-32,0.951425801433582,0.818025244159441,9.54050942843035e-31,0.869137082978269
12,4x3,lnorm,0,4,0,0.687258200591479,3.35329130740338e-45,0.387001098175286,0.879631847895048,4.78460285165565e-17,0.579817640219147,0.473401940259782,1.14682110744322e-42,0.472073846294814,0.115281852286381,3.16302536746535e-41,0.228462931344854,0.622722229209326,1.86537788049901e-37,0.326254551471717
